"","year","country","export_weight","import_weight","export_amount","import_amount","trade_balance","HS_code","description"
"4222",2014,"Ireland",9,0,123,0,123,"86","RAILWAY OR TRAMWAY LOCOMOTIVES, ROLLING-STOCK AND PARTS THEREOF; RAILWAY OR TRAMWAY TRACK FIXTURES AND FITTINGS AND PARTS THEREOF; MECHANICAL (INCLUDING ELECTRO-MECHANICAL) TRAFFIC SIGNALLING EQUIPMENT OF ALL KINDS"
"4223",2014,"Hungary",0,81,0,2899,-2899,"86","RAILWAY OR TRAMWAY LOCOMOTIVES, ROLLING-STOCK AND PARTS THEREOF; RAILWAY OR TRAMWAY TRACK FIXTURES AND FITTINGS AND PARTS THEREOF; MECHANICAL (INCLUDING ELECTRO-MECHANICAL) TRAFFIC SIGNALLING EQUIPMENT OF ALL KINDS"
"4224",2014,"Croatia",0,0.1,0,1,-1,"86","RAILWAY OR TRAMWAY LOCOMOTIVES, ROLLING-STOCK AND PARTS THEREOF; RAILWAY OR TRAMWAY TRACK FIXTURES AND FITTINGS AND PARTS THEREOF; MECHANICAL (INCLUDING ELECTRO-MECHANICAL) TRAFFIC SIGNALLING EQUIPMENT OF ALL KINDS"
"4225",2014,"Greece",0.1,0,1,1,0,"86","RAILWAY OR TRAMWAY LOCOMOTIVES, ROLLING-STOCK AND PARTS THEREOF; RAILWAY OR TRAMWAY TRACK FIXTURES AND FITTINGS AND PARTS THEREOF; MECHANICAL (INCLUDING ELECTRO-MECHANICAL) TRAFFIC SIGNALLING EQUIPMENT OF ALL KINDS"
"4226",2014,"UK",104.5,121.5,488,2131,-1643,"86","RAILWAY OR TRAMWAY LOCOMOTIVES, ROLLING-STOCK AND PARTS THEREOF; RAILWAY OR TRAMWAY TRACK FIXTURES AND FITTINGS AND PARTS THEREOF; MECHANICAL (INCLUDING ELECTRO-MECHANICAL) TRAFFIC SIGNALLING EQUIPMENT OF ALL KINDS"
"4227",2014,"France",3.5,1047.1,225,28636,-28411,"86","RAILWAY OR TRAMWAY LOCOMOTIVES, ROLLING-STOCK AND PARTS THEREOF; RAILWAY OR TRAMWAY TRACK FIXTURES AND FITTINGS AND PARTS THEREOF; MECHANICAL (INCLUDING ELECTRO-MECHANICAL) TRAFFIC SIGNALLING EQUIPMENT OF ALL KINDS"
"4228",2014,"Finland",0,0,0,21,-21,"86","RAILWAY OR TRAMWAY LOCOMOTIVES, ROLLING-STOCK AND PARTS THEREOF; RAILWAY OR TRAMWAY TRACK FIXTURES AND FITTINGS AND PARTS THEREOF; MECHANICAL (INCLUDING ELECTRO-MECHANICAL) TRAFFIC SIGNALLING EQUIPMENT OF ALL KINDS"
"4229",2014,"Spain",0,321.3,0,1774,-1774,"86","RAILWAY OR TRAMWAY LOCOMOTIVES, ROLLING-STOCK AND PARTS THEREOF; RAILWAY OR TRAMWAY TRACK FIXTURES AND FITTINGS AND PARTS THEREOF; MECHANICAL (INCLUDING ELECTRO-MECHANICAL) TRAFFIC SIGNALLING EQUIPMENT OF ALL KINDS"
"4230",2014,"Germany",2928.2,549.3,9477,22649,-13171,"86","RAILWAY OR TRAMWAY LOCOMOTIVES, ROLLING-STOCK AND PARTS THEREOF; RAILWAY OR TRAMWAY TRACK FIXTURES AND FITTINGS AND PARTS THEREOF; MECHANICAL (INCLUDING ELECTRO-MECHANICAL) TRAFFIC SIGNALLING EQUIPMENT OF ALL KINDS"
"4231",2014,"Czech Republic",2.9,2692.9,20,18879,-18859,"86","RAILWAY OR TRAMWAY LOCOMOTIVES, ROLLING-STOCK AND PARTS THEREOF; RAILWAY OR TRAMWAY TRACK FIXTURES AND FITTINGS AND PARTS THEREOF; MECHANICAL (INCLUDING ELECTRO-MECHANICAL) TRAFFIC SIGNALLING EQUIPMENT OF ALL KINDS"
"4232",2014,"Belgium",0,0.1,0,11,-11,"86","RAILWAY OR TRAMWAY LOCOMOTIVES, ROLLING-STOCK AND PARTS THEREOF; RAILWAY OR TRAMWAY TRACK FIXTURES AND FITTINGS AND PARTS THEREOF; MECHANICAL (INCLUDING ELECTRO-MECHANICAL) TRAFFIC SIGNALLING EQUIPMENT OF ALL KINDS"
"4233",2014,"Poland",0.4,32.9,3,401,-397,"86","RAILWAY OR TRAMWAY LOCOMOTIVES, ROLLING-STOCK AND PARTS THEREOF; RAILWAY OR TRAMWAY TRACK FIXTURES AND FITTINGS AND PARTS THEREOF; MECHANICAL (INCLUDING ELECTRO-MECHANICAL) TRAFFIC SIGNALLING EQUIPMENT OF ALL KINDS"
"4234",2014,"Slovakia",92055.4,3485.7,739351,70143,669208,"87","VEHICLES OTHER THAN RAILWAY OR TRAMWAY ROLLING-STOCK, AND PARTS AND ACCESSORIES THEREOF"
"4235",2014,"Austria",7903.5,10743.2,96842,210860,-114018,"87","VEHICLES OTHER THAN RAILWAY OR TRAMWAY ROLLING-STOCK, AND PARTS AND ACCESSORIES THEREOF"
"4236",2014,"Sweden",16128.5,18270.5,192012,211979,-19967,"87","VEHICLES OTHER THAN RAILWAY OR TRAMWAY ROLLING-STOCK, AND PARTS AND ACCESSORIES THEREOF"
"4237",2014,"Romania",6699.2,1810.9,53845,48651,5194,"87","VEHICLES OTHER THAN RAILWAY OR TRAMWAY ROLLING-STOCK, AND PARTS AND ACCESSORIES THEREOF"
"4238",2014,"Portugal",4553.3,257.4,40672,4961,35711,"87","VEHICLES OTHER THAN RAILWAY OR TRAMWAY ROLLING-STOCK, AND PARTS AND ACCESSORIES THEREOF"
"4239",2014,"Poland",24589.2,1664,233328,29869,203459,"87","VEHICLES OTHER THAN RAILWAY OR TRAMWAY ROLLING-STOCK, AND PARTS AND ACCESSORIES THEREOF"
"4240",2014,"Netherland",19197.5,11996.6,219061,166099,52962,"87","VEHICLES OTHER THAN RAILWAY OR TRAMWAY ROLLING-STOCK, AND PARTS AND ACCESSORIES THEREOF"
"4241",2014,"Malta",905.5,0.1,8100,7,8093,"87","VEHICLES OTHER THAN RAILWAY OR TRAMWAY ROLLING-STOCK, AND PARTS AND ACCESSORIES THEREOF"
"4242",2014,"Latvia",188.2,1.6,1739,51,1689,"87","VEHICLES OTHER THAN RAILWAY OR TRAMWAY ROLLING-STOCK, AND PARTS AND ACCESSORIES THEREOF"
"4243",2014,"Luxembourg",0,8.6,0,320,-320,"87","VEHICLES OTHER THAN RAILWAY OR TRAMWAY ROLLING-STOCK, AND PARTS AND ACCESSORIES THEREOF"
"4244",2014,"Lithuania",871.4,0.1,6654,9,6645,"87","VEHICLES OTHER THAN RAILWAY OR TRAMWAY ROLLING-STOCK, AND PARTS AND ACCESSORIES THEREOF"
"4245",2014,"Italy",72794.3,5803.9,680996,165972,515024,"87","VEHICLES OTHER THAN RAILWAY OR TRAMWAY ROLLING-STOCK, AND PARTS AND ACCESSORIES THEREOF"
"4246",2014,"Ireland",6998.5,180.7,81884,1558,80326,"87","VEHICLES OTHER THAN RAILWAY OR TRAMWAY ROLLING-STOCK, AND PARTS AND ACCESSORIES THEREOF"
"4247",2014,"Hungary",13560.9,6800.8,138105,117960,20146,"87","VEHICLES OTHER THAN RAILWAY OR TRAMWAY ROLLING-STOCK, AND PARTS AND ACCESSORIES THEREOF"
"4248",2014,"Croatia",394.2,2.9,3658,65,3593,"87","VEHICLES OTHER THAN RAILWAY OR TRAMWAY ROLLING-STOCK, AND PARTS AND ACCESSORIES THEREOF"
"4249",2014,"Greece",2218.7,38.7,17489,168,17321,"87","VEHICLES OTHER THAN RAILWAY OR TRAMWAY ROLLING-STOCK, AND PARTS AND ACCESSORIES THEREOF"
"4250",2014,"UK",166573.1,24224.4,1617268,553456,1063812,"87","VEHICLES OTHER THAN RAILWAY OR TRAMWAY ROLLING-STOCK, AND PARTS AND ACCESSORIES THEREOF"
"4251",2014,"France",62943,9335.6,619129,177512,441618,"87","VEHICLES OTHER THAN RAILWAY OR TRAMWAY ROLLING-STOCK, AND PARTS AND ACCESSORIES THEREOF"
"4252",2014,"Finland",8699.3,189.2,85830,4212,81617,"87","VEHICLES OTHER THAN RAILWAY OR TRAMWAY ROLLING-STOCK, AND PARTS AND ACCESSORIES THEREOF"
"4253",2014,"Spain",73559.4,30842.3,636704,349764,286939,"87","VEHICLES OTHER THAN RAILWAY OR TRAMWAY ROLLING-STOCK, AND PARTS AND ACCESSORIES THEREOF"
"4254",2014,"Estonia",1270.2,73.7,14007,1009,12999,"87","VEHICLES OTHER THAN RAILWAY OR TRAMWAY ROLLING-STOCK, AND PARTS AND ACCESSORIES THEREOF"
"4255",2014,"Denmark",10246.5,210.5,92156,2947,89209,"87","VEHICLES OTHER THAN RAILWAY OR TRAMWAY ROLLING-STOCK, AND PARTS AND ACCESSORIES THEREOF"
"4256",2014,"Germany",160548.9,266015.9,1746722,5825255,-4078533,"87","VEHICLES OTHER THAN RAILWAY OR TRAMWAY ROLLING-STOCK, AND PARTS AND ACCESSORIES THEREOF"
"4257",2014,"Czech Republic",145261.7,1416.3,847018,30854,816165,"87","VEHICLES OTHER THAN RAILWAY OR TRAMWAY ROLLING-STOCK, AND PARTS AND ACCESSORIES THEREOF"
"4258",2014,"Cyprus",508.1,0.1,5214,7,5207,"87","VEHICLES OTHER THAN RAILWAY OR TRAMWAY ROLLING-STOCK, AND PARTS AND ACCESSORIES THEREOF"
"4259",2014,"Bulgaria",1741.8,10.4,22626,88,22538,"87","VEHICLES OTHER THAN RAILWAY OR TRAMWAY ROLLING-STOCK, AND PARTS AND ACCESSORIES THEREOF"
"4260",2014,"Belgium",21441.8,3211.9,260253,42465,217787,"87","VEHICLES OTHER THAN RAILWAY OR TRAMWAY ROLLING-STOCK, AND PARTS AND ACCESSORIES THEREOF"
"4261",2014,"Slovenia",49583.2,183.7,515394,4162,511232,"87","VEHICLES OTHER THAN RAILWAY OR TRAMWAY ROLLING-STOCK, AND PARTS AND ACCESSORIES THEREOF"
"4262",2014,"Slovakia",0.3,0,33,0,33,"88","AIRCRAFT, SPACECRAFT, AND PARTS THEREOF"
"4263",2014,"Austria",5.4,6.7,917,2908,-1992,"88","AIRCRAFT, SPACECRAFT, AND PARTS THEREOF"
"4264",2014,"Sweden",0.2,0,49,2,47,"88","AIRCRAFT, SPACECRAFT, AND PARTS THEREOF"
"4265",2014,"Romania",0.2,0,26,0,26,"88","AIRCRAFT, SPACECRAFT, AND PARTS THEREOF"
"4266",2014,"Poland",0.2,0.1,18,39,-21,"88","AIRCRAFT, SPACECRAFT, AND PARTS THEREOF"
"4267",2014,"Netherland",14.4,55.6,7472,4080,3392,"88","AIRCRAFT, SPACECRAFT, AND PARTS THEREOF"
"4268",2014,"Latvia",0,173.1,3,3578,-3576,"88","AIRCRAFT, SPACECRAFT, AND PARTS THEREOF"
"4269",2014,"Luxembourg",0,0.1,0,10,-10,"88","AIRCRAFT, SPACECRAFT, AND PARTS THEREOF"
"4270",2014,"Lithuania",0.1,0,15,0,15,"88","AIRCRAFT, SPACECRAFT, AND PARTS THEREOF"
"4271",2014,"Italy",2.6,24.4,1327,28945,-27618,"88","AIRCRAFT, SPACECRAFT, AND PARTS THEREOF"
"4272",2014,"Ireland",3.9,2.2,435,1000,-565,"88","AIRCRAFT, SPACECRAFT, AND PARTS THEREOF"
"4273",2014,"Hungary",0.1,0,11,0,11,"88","AIRCRAFT, SPACECRAFT, AND PARTS THEREOF"
"4274",2014,"Croatia",0,0,7,0,7,"88","AIRCRAFT, SPACECRAFT, AND PARTS THEREOF"
"4275",2014,"Greece",0.4,0,51,0,51,"88","AIRCRAFT, SPACECRAFT, AND PARTS THEREOF"
"4276",2014,"UK",714.4,64.1,125742,35986,89757,"88","AIRCRAFT, SPACECRAFT, AND PARTS THEREOF"
"4277",2014,"France",299.9,1376.1,58854,1567824,-1508970,"88","AIRCRAFT, SPACECRAFT, AND PARTS THEREOF"
"4278",2014,"Finland",0.4,0,204,1,203,"88","AIRCRAFT, SPACECRAFT, AND PARTS THEREOF"
"4279",2014,"Spain",1.6,0.9,200,1528,-1328,"88","AIRCRAFT, SPACECRAFT, AND PARTS THEREOF"
"4280",2014,"Denmark",0,0.5,0,1019,-1019,"88","AIRCRAFT, SPACECRAFT, AND PARTS THEREOF"
"4281",2014,"Germany",143.2,19.1,80861,8087,72774,"88","AIRCRAFT, SPACECRAFT, AND PARTS THEREOF"
"4282",2014,"Czech Republic",1.3,1.4,226,360,-133,"88","AIRCRAFT, SPACECRAFT, AND PARTS THEREOF"
"4283",2014,"Cyprus",0,0,0,0,0,"88","AIRCRAFT, SPACECRAFT, AND PARTS THEREOF"
"4284",2014,"Bulgaria",1.4,0,174,1,173,"88","AIRCRAFT, SPACECRAFT, AND PARTS THEREOF"
"4285",2014,"Belgium",0,2.9,4,656,-652,"88","AIRCRAFT, SPACECRAFT, AND PARTS THEREOF"
"4286",2014,"Slovenia",0.3,0,61,5,56,"88","AIRCRAFT, SPACECRAFT, AND PARTS THEREOF"
"4287",2014,"Slovakia",0,0.8,0,143,-143,"89","SHIPS, BOATS AND FLOATING STRUCTURES"
"4288",2014,"Austria",0,0.1,0,4,-4,"89","SHIPS, BOATS AND FLOATING STRUCTURES"
"4289",2014,"Romania",42.4,0,298,0,298,"89","SHIPS, BOATS AND FLOATING STRUCTURES"
"4290",2014,"Portugal",58110.7,2.4,102943,349,102594,"89","SHIPS, BOATS AND FLOATING STRUCTURES"
"4291",2014,"Poland",0,3.2,0,100,-100,"89","SHIPS, BOATS AND FLOATING STRUCTURES"
"4292",2014,"Netherland",0.7,1188,8,4148,-4140,"89","SHIPS, BOATS AND FLOATING STRUCTURES"
"4293",2014,"Malta",165120.6,26226.3,939571,56934,882637,"89","SHIPS, BOATS AND FLOATING STRUCTURES"
"4294",2014,"Latvia",1249,0,690,0,690,"89","SHIPS, BOATS AND FLOATING STRUCTURES"
"4295",2014,"Luxembourg",38900.2,0,556759,0,556759,"89","SHIPS, BOATS AND FLOATING STRUCTURES"
"4296",2014,"Italy",161210.1,159.2,210261,7498,202763,"89","SHIPS, BOATS AND FLOATING STRUCTURES"
"4297",2014,"Ireland",97564,0.5,119467,7,119460,"89","SHIPS, BOATS AND FLOATING STRUCTURES"
"4298",2014,"Hungary",36985.9,0,526953,0,526953,"89","SHIPS, BOATS AND FLOATING STRUCTURES"
"4299",2014,"Greece",166244.5,11.5,782810,628,782182,"89","SHIPS, BOATS AND FLOATING STRUCTURES"
"4300",2014,"UK",122726.2,973.6,415526,20870,394655,"89","SHIPS, BOATS AND FLOATING STRUCTURES"
"4301",2014,"France",27679,132.3,125900,2333,123567,"89","SHIPS, BOATS AND FLOATING STRUCTURES"
"4302",2014,"Finland",0,20.7,0,717,-717,"89","SHIPS, BOATS AND FLOATING STRUCTURES"
"4303",2014,"Spain",0.5,10.3,11,601,-590,"89","SHIPS, BOATS AND FLOATING STRUCTURES"
"4304",2014,"Denmark",756948,3.8,1890081,194,1889888,"89","SHIPS, BOATS AND FLOATING STRUCTURES"
"4305",2014,"Germany",128170.1,65.6,417583,3344,414239,"89","SHIPS, BOATS AND FLOATING STRUCTURES"
"4306",2014,"Czech Republic",0.2,0.2,2,15,-13,"89","SHIPS, BOATS AND FLOATING STRUCTURES"
"4307",2014,"Cyprus",0,0.4,1,1,1,"89","SHIPS, BOATS AND FLOATING STRUCTURES"
"4308",2014,"Belgium",75429,0,150353,0,150352,"89","SHIPS, BOATS AND FLOATING STRUCTURES"
"4309",2014,"Sweden",22864.9,30.6,40836,524,40311,"89","SHIPS, BOATS AND FLOATING STRUCTURES"
"4310",2014,"Belgium",311.6,118.4,24693,19610,5083,"90","OPTICAL, PHOTOGRAPHIC, CINEMATOGRAPHIC, MEASURING, CHECKING, PRECISION, MEDICAL OR SURGICAL INSTRUMENTS AND APPARATUS; PARTS AND ACCESSORIES THEREOF"
"4311",2014,"Bulgaria",55.3,49.3,4055,6814,-2759,"90","OPTICAL, PHOTOGRAPHIC, CINEMATOGRAPHIC, MEASURING, CHECKING, PRECISION, MEDICAL OR SURGICAL INSTRUMENTS AND APPARATUS; PARTS AND ACCESSORIES THEREOF"
"4312",2014,"Slovakia",30521.8,90.8,1481519,5165,1476354,"90","OPTICAL, PHOTOGRAPHIC, CINEMATOGRAPHIC, MEASURING, CHECKING, PRECISION, MEDICAL OR SURGICAL INSTRUMENTS AND APPARATUS; PARTS AND ACCESSORIES THEREOF"
"4313",2014,"Slovenia",1279.9,79.2,93344,5685,87659,"90","OPTICAL, PHOTOGRAPHIC, CINEMATOGRAPHIC, MEASURING, CHECKING, PRECISION, MEDICAL OR SURGICAL INSTRUMENTS AND APPARATUS; PARTS AND ACCESSORIES THEREOF"
"4314",2014,"Sweden",351,286.6,18525,72947,-54422,"90","OPTICAL, PHOTOGRAPHIC, CINEMATOGRAPHIC, MEASURING, CHECKING, PRECISION, MEDICAL OR SURGICAL INSTRUMENTS AND APPARATUS; PARTS AND ACCESSORIES THEREOF"
"4315",2014,"Romania",169.2,39.3,15609,5996,9612,"90","OPTICAL, PHOTOGRAPHIC, CINEMATOGRAPHIC, MEASURING, CHECKING, PRECISION, MEDICAL OR SURGICAL INSTRUMENTS AND APPARATUS; PARTS AND ACCESSORIES THEREOF"
"4316",2014,"Portugal",61.4,4.6,8827,707,8120,"90","OPTICAL, PHOTOGRAPHIC, CINEMATOGRAPHIC, MEASURING, CHECKING, PRECISION, MEDICAL OR SURGICAL INSTRUMENTS AND APPARATUS; PARTS AND ACCESSORIES THEREOF"
"4317",2014,"Poland",32179.9,798.1,1224325,39602,1184722,"90","OPTICAL, PHOTOGRAPHIC, CINEMATOGRAPHIC, MEASURING, CHECKING, PRECISION, MEDICAL OR SURGICAL INSTRUMENTS AND APPARATUS; PARTS AND ACCESSORIES THEREOF"
"4318",2014,"Netherland",513.4,736.3,93240,222110,-128870,"90","OPTICAL, PHOTOGRAPHIC, CINEMATOGRAPHIC, MEASURING, CHECKING, PRECISION, MEDICAL OR SURGICAL INSTRUMENTS AND APPARATUS; PARTS AND ACCESSORIES THEREOF"
"4319",2014,"Malta",1,8.7,207,21140,-20932,"90","OPTICAL, PHOTOGRAPHIC, CINEMATOGRAPHIC, MEASURING, CHECKING, PRECISION, MEDICAL OR SURGICAL INSTRUMENTS AND APPARATUS; PARTS AND ACCESSORIES THEREOF"
"4320",2014,"Latvia",102,0.3,3309,143,3165,"90","OPTICAL, PHOTOGRAPHIC, CINEMATOGRAPHIC, MEASURING, CHECKING, PRECISION, MEDICAL OR SURGICAL INSTRUMENTS AND APPARATUS; PARTS AND ACCESSORIES THEREOF"
"4321",2014,"Luxembourg",0.6,49.7,231,7859,-7628,"90","OPTICAL, PHOTOGRAPHIC, CINEMATOGRAPHIC, MEASURING, CHECKING, PRECISION, MEDICAL OR SURGICAL INSTRUMENTS AND APPARATUS; PARTS AND ACCESSORIES THEREOF"
"4322",2014,"Lithuania",58.8,26,5136,5257,-122,"90","OPTICAL, PHOTOGRAPHIC, CINEMATOGRAPHIC, MEASURING, CHECKING, PRECISION, MEDICAL OR SURGICAL INSTRUMENTS AND APPARATUS; PARTS AND ACCESSORIES THEREOF"
"4323",2014,"Italy",627.7,1793.8,75536,242299,-166763,"90","OPTICAL, PHOTOGRAPHIC, CINEMATOGRAPHIC, MEASURING, CHECKING, PRECISION, MEDICAL OR SURGICAL INSTRUMENTS AND APPARATUS; PARTS AND ACCESSORIES THEREOF"
"4324",2014,"Ireland",12,674.4,2193,239281,-237088,"90","OPTICAL, PHOTOGRAPHIC, CINEMATOGRAPHIC, MEASURING, CHECKING, PRECISION, MEDICAL OR SURGICAL INSTRUMENTS AND APPARATUS; PARTS AND ACCESSORIES THEREOF"
"4325",2014,"Hungary",2870.7,338.8,175823,46724,129100,"90","OPTICAL, PHOTOGRAPHIC, CINEMATOGRAPHIC, MEASURING, CHECKING, PRECISION, MEDICAL OR SURGICAL INSTRUMENTS AND APPARATUS; PARTS AND ACCESSORIES THEREOF"
"4326",2014,"Croatia",20.3,6.4,2981,716,2264,"90","OPTICAL, PHOTOGRAPHIC, CINEMATOGRAPHIC, MEASURING, CHECKING, PRECISION, MEDICAL OR SURGICAL INSTRUMENTS AND APPARATUS; PARTS AND ACCESSORIES THEREOF"
"4327",2014,"Greece",89.3,4.5,6453,182,6271,"90","OPTICAL, PHOTOGRAPHIC, CINEMATOGRAPHIC, MEASURING, CHECKING, PRECISION, MEDICAL OR SURGICAL INSTRUMENTS AND APPARATUS; PARTS AND ACCESSORIES THEREOF"
"4328",2014,"UK",818.5,2727.9,94154,394851,-300697,"90","OPTICAL, PHOTOGRAPHIC, CINEMATOGRAPHIC, MEASURING, CHECKING, PRECISION, MEDICAL OR SURGICAL INSTRUMENTS AND APPARATUS; PARTS AND ACCESSORIES THEREOF"
"4329",2014,"France",613.9,993.2,83330,242620,-159290,"90","OPTICAL, PHOTOGRAPHIC, CINEMATOGRAPHIC, MEASURING, CHECKING, PRECISION, MEDICAL OR SURGICAL INSTRUMENTS AND APPARATUS; PARTS AND ACCESSORIES THEREOF"
"4330",2014,"Finland",124.7,55.9,12447,22645,-10198,"90","OPTICAL, PHOTOGRAPHIC, CINEMATOGRAPHIC, MEASURING, CHECKING, PRECISION, MEDICAL OR SURGICAL INSTRUMENTS AND APPARATUS; PARTS AND ACCESSORIES THEREOF"
"4331",2014,"Spain",259.3,143.6,29985,16788,13196,"90","OPTICAL, PHOTOGRAPHIC, CINEMATOGRAPHIC, MEASURING, CHECKING, PRECISION, MEDICAL OR SURGICAL INSTRUMENTS AND APPARATUS; PARTS AND ACCESSORIES THEREOF"
"4332",2014,"Estonia",22.7,5.9,2386,2430,-44,"90","OPTICAL, PHOTOGRAPHIC, CINEMATOGRAPHIC, MEASURING, CHECKING, PRECISION, MEDICAL OR SURGICAL INSTRUMENTS AND APPARATUS; PARTS AND ACCESSORIES THEREOF"
"4333",2014,"Denmark",60.6,543.8,12512,60598,-48086,"90","OPTICAL, PHOTOGRAPHIC, CINEMATOGRAPHIC, MEASURING, CHECKING, PRECISION, MEDICAL OR SURGICAL INSTRUMENTS AND APPARATUS; PARTS AND ACCESSORIES THEREOF"
"4334",2014,"Germany",4248.1,9083.7,354847,1649539,-1294692,"90","OPTICAL, PHOTOGRAPHIC, CINEMATOGRAPHIC, MEASURING, CHECKING, PRECISION, MEDICAL OR SURGICAL INSTRUMENTS AND APPARATUS; PARTS AND ACCESSORIES THEREOF"
"4335",2014,"Czech Republic",756.4,453.4,59250,80582,-21332,"90","OPTICAL, PHOTOGRAPHIC, CINEMATOGRAPHIC, MEASURING, CHECKING, PRECISION, MEDICAL OR SURGICAL INSTRUMENTS AND APPARATUS; PARTS AND ACCESSORIES THEREOF"
"4336",2014,"Cyprus",46.2,0,10293,0,10293,"90","OPTICAL, PHOTOGRAPHIC, CINEMATOGRAPHIC, MEASURING, CHECKING, PRECISION, MEDICAL OR SURGICAL INSTRUMENTS AND APPARATUS; PARTS AND ACCESSORIES THEREOF"
"4337",2014,"Austria",3412.9,550.1,291415,104483,186932,"90","OPTICAL, PHOTOGRAPHIC, CINEMATOGRAPHIC, MEASURING, CHECKING, PRECISION, MEDICAL OR SURGICAL INSTRUMENTS AND APPARATUS; PARTS AND ACCESSORIES THEREOF"
"4338",2014,"Cyprus",0.1,0,11,0,11,"91","CLOCKS AND WATCHES AND PARTS THEREOF"
"4339",2014,"Czech Republic",0.1,0.3,16,26,-10,"91","CLOCKS AND WATCHES AND PARTS THEREOF"
"4340",2014,"Belgium",0,0.3,0,8,-8,"91","CLOCKS AND WATCHES AND PARTS THEREOF"
"4341",2014,"Austria",0.5,0.3,81,608,-528,"91","CLOCKS AND WATCHES AND PARTS THEREOF"
"4342",2014,"Slovakia",0.2,0,24,1,24,"91","CLOCKS AND WATCHES AND PARTS THEREOF"
"4343",2014,"Slovenia",31.8,0,2904,0,2904,"91","CLOCKS AND WATCHES AND PARTS THEREOF"
"4344",2014,"Sweden",0,0.3,4,102,-98,"91","CLOCKS AND WATCHES AND PARTS THEREOF"
"4345",2014,"Romania",0.2,0,39,0,39,"91","CLOCKS AND WATCHES AND PARTS THEREOF"
"4346",2014,"Portugal",0.4,0.6,28,223,-195,"91","CLOCKS AND WATCHES AND PARTS THEREOF"
"4347",2014,"Poland",0.8,1,37,41,-4,"91","CLOCKS AND WATCHES AND PARTS THEREOF"
"4348",2014,"Netherland",10.9,1.4,635,127,508,"91","CLOCKS AND WATCHES AND PARTS THEREOF"
"4349",2014,"Malta",0,0,0,0,0,"91","CLOCKS AND WATCHES AND PARTS THEREOF"
"4350",2014,"Latvia",0.2,0,25,0,25,"91","CLOCKS AND WATCHES AND PARTS THEREOF"
"4351",2014,"Lithuania",0.1,0,21,0,21,"91","CLOCKS AND WATCHES AND PARTS THEREOF"
"4352",2014,"Italy",0.5,15.9,40,2131,-2091,"91","CLOCKS AND WATCHES AND PARTS THEREOF"
"4353",2014,"Ireland",0,0,13,0,13,"91","CLOCKS AND WATCHES AND PARTS THEREOF"
"4354",2014,"Hungary",0.1,0,16,97,-81,"91","CLOCKS AND WATCHES AND PARTS THEREOF"
"4355",2014,"Croatia",0,0,2,0,2,"91","CLOCKS AND WATCHES AND PARTS THEREOF"
"4356",2014,"Greece",0,0,7,2,5,"91","CLOCKS AND WATCHES AND PARTS THEREOF"
"4357",2014,"UK",2.4,21.5,150,1178,-1028,"91","CLOCKS AND WATCHES AND PARTS THEREOF"
"4358",2014,"France",0.1,9.2,667,4373,-3706,"91","CLOCKS AND WATCHES AND PARTS THEREOF"
"4359",2014,"Finland",0,3.2,4,2494,-2491,"91","CLOCKS AND WATCHES AND PARTS THEREOF"
"4360",2014,"Spain",0.5,1.4,49,142,-93,"91","CLOCKS AND WATCHES AND PARTS THEREOF"
"4361",2014,"Estonia",0,0,1,2,-2,"91","CLOCKS AND WATCHES AND PARTS THEREOF"
"4362",2014,"Denmark",0.2,0.2,33,21,12,"91","CLOCKS AND WATCHES AND PARTS THEREOF"
"4363",2014,"Germany",15.4,9.6,1129,3030,-1900,"91","CLOCKS AND WATCHES AND PARTS THEREOF"
"4364",2014,"Bulgaria",0,0,3,0,2,"91","CLOCKS AND WATCHES AND PARTS THEREOF"
"4365",2014,"Slovakia",0.8,0.1,33,24,9,"92","MUSICAL INSTRUMENTS; PARTS AND ACCESSORIES OF SUCH ARTICLES"
"4366",2014,"Austria",0,2.6,30,2637,-2607,"92","MUSICAL INSTRUMENTS; PARTS AND ACCESSORIES OF SUCH ARTICLES"
"4367",2014,"Sweden",4.2,2.5,194,268,-74,"92","MUSICAL INSTRUMENTS; PARTS AND ACCESSORIES OF SUCH ARTICLES"
"4368",2014,"Romania",13.6,0.1,303,4,299,"92","MUSICAL INSTRUMENTS; PARTS AND ACCESSORIES OF SUCH ARTICLES"
"4369",2014,"Portugal",0.4,0,11,1,10,"92","MUSICAL INSTRUMENTS; PARTS AND ACCESSORIES OF SUCH ARTICLES"
"4370",2014,"Poland",21.8,0.2,308,17,291,"92","MUSICAL INSTRUMENTS; PARTS AND ACCESSORIES OF SUCH ARTICLES"
"4371",2014,"Netherland",68.6,23.9,3504,1113,2391,"92","MUSICAL INSTRUMENTS; PARTS AND ACCESSORIES OF SUCH ARTICLES"
"4372",2014,"Malta",0,0,0,0,0,"92","MUSICAL INSTRUMENTS; PARTS AND ACCESSORIES OF SUCH ARTICLES"
"4373",2014,"Latvia",0.6,0,15,0,15,"92","MUSICAL INSTRUMENTS; PARTS AND ACCESSORIES OF SUCH ARTICLES"
"4374",2014,"Lithuania",0.4,0,9,0,9,"92","MUSICAL INSTRUMENTS; PARTS AND ACCESSORIES OF SUCH ARTICLES"
"4375",2014,"Italy",52.5,80.6,948,4785,-3837,"92","MUSICAL INSTRUMENTS; PARTS AND ACCESSORIES OF SUCH ARTICLES"
